# Please note that there may be discrepancies between your electric bill and what Sense reports due to data interruptions (such as Wi-Fi signal loss or loss of power) or other issues.,,,,,,,,
DateTime,Device ID,Name,Device Type,Device Make,Device Model,Device Location,Avg Wattage,kWh
3/27/2020 16:00,solar,Solar Production,Solar,,,,-686.806,-0.687
3/27/2020 17:00,mains,Total Usage,,,,,1156.214,1.156
3/27/2020 17:00,always_on,Always On,AlwaysOn,,,,479,0.479
3/27/2020 17:00,c4efa971,Fridge,Fridge,,,,95.915,0.096
3/27/2020 17:00,solar,Solar Production,Solar,,,,-183.937,-0.184
3/27/2020 17:00,2dfc2a5e,Pump,Pump,,,,1.283,0.001
3/27/2020 18:00,a69d3ea2,Microwave,Microwave,,,,73.812,0.074
3/27/2020 18:00,mains,Total Usage,,,,,1116.575,1.117
3/27/2020 18:00,always_on,Always On,AlwaysOn,,,,479,0.479
3/27/2020 18:00,c4efa971,Fridge,Fridge,,,,6.023,0.006
3/27/2020 18:00,solar,Solar Production,Solar,,,,-120.293,-0.12
3/27/2020 19:00,mains,Total Usage,,,,,1467.703,1.468
3/27/2020 19:00,always_on,Always On,AlwaysOn,,,,479,0.479
3/27/2020 19:00,c4efa971,Fridge,Fridge,,,,57.72,0.058
3/27/2020 19:00,cfd74978,Furnace,Furnace,,,,537.255,0.537
3/27/2020 19:00,solar,Solar Production,Solar,,,,4.655,0.005
3/27/2020 19:00,2dfc2a5e,Pump,Pump,,,,1.283,0.001
3/27/2020 19:00,63b2178f,Furnace1,Mystery Heat,,,,91.661,0.092
3/27/2020 20:00,60dbf11d,Portable Heater 2,Floor Heater,,,,38.153,0.038
3/27/2020 20:00,mains,Total Usage,,,,,1175.432,1.175
3/27/2020 20:00,always_on,Always On,AlwaysOn,,,,479,0.479
3/27/2020 20:00,cfd74978,Furnace,Furnace,,,,98.301,0.098
3/27/2020 20:00,solar,Solar Production,Solar,,,,3.666,0.004
3/27/2020 20:00,63b2178f,Furnace1,Mystery Heat,,,,15.583,0.016
3/27/2020 21:00,60dbf11d,Portable Heater 2,Floor Heater,,,,33.253,0.033
3/27/2020 21:00,mains,Total Usage,,,,,1540.493,1.54
3/27/2020 21:00,always_on,Always On,AlwaysOn,,,,479,0.479
3/27/2020 21:00,c4efa971,Fridge,Fridge,,,,27.248,0.027
3/27/2020 21:00,cfd74978,Furnace,Furnace,,,,398.15,0.398
3/27/2020 21:00,solar,Solar Production,Solar,,,,5.109,0.005
3/27/2020 21:00,2dfc2a5e,Pump,Pump,,,,1.47,0.001
3/27/2020 21:00,63b2178f,Furnace1,Mystery Heat,,,,67.637,0.068
3/27/2020 21:00,77639ae9,Portable Heater,Space Heater,,,,29.276,0.029
3/27/2020 22:00,mains,Total Usage,,,,,1274.617,1.275
3/27/2020 22:00,always_on,Always On,AlwaysOn,,,,479,0.479
3/27/2020 22:00,c4efa971,Fridge,Fridge,,,,52.465,0.052
3/27/2020 22:00,cfd74978,Furnace,Furnace,,,,186.066,0.186
3/27/2020 22:00,solar,Solar Production,Solar,,,,4.058,0.004
3/27/2020 22:00,63b2178f,Furnace1,Mystery Heat,,,,31.317,0.031
3/27/2020 22:00,77639ae9,Portable Heater,Space Heater,,,,34.2,0.034
3/27/2020 23:00,mains,Total Usage,,,,,1054.934,1.055
3/27/2020 23:00,always_on,Always On,AlwaysOn,,,,479,0.479
3/27/2020 23:00,solar,Solar Production,Solar,,,,3.514,0.004
3/27/2020 23:00,2dfc2a5e,Pump,Pump,,,,1.47,0.001
3/27/2020 23:00,77639ae9,Portable Heater,Space Heater,,,,48.887,0.049
3/28/2020 0:00,mains,Total Usage,,,,,1095.426,1.095
3/28/2020 0:00,always_on,Always On,AlwaysOn,,,,479,0.479
3/28/2020 0:00,c4efa971,Fridge,Fridge,,,,148.506,0.149
3/28/2020 0:00,solar,Solar Production,Solar,,,,3.542,0.004
3/28/2020 0:00,77639ae9,Portable Heater,Space Heater,,,,61.855,0.062
3/28/2020 1:00,mains,Total Usage,,,,,965.804,0.966
3/28/2020 1:00,always_on,Always On,AlwaysOn,,,,479,0.479
3/28/2020 1:00,c4efa971,Fridge,Fridge,,,,27.281,0.027
3/28/2020 1:00,solar,Solar Production,Solar,,,,3.325,0.003
3/28/2020 1:00,2dfc2a5e,Pump,Pump,,,,1.47,0.001
3/28/2020 1:00,77639ae9,Portable Heater,Space Heater,,,,53.742,0.054
3/28/2020 2:00,mains,Total Usage,,,,,1268.226,1.268
3/28/2020 2:00,always_on,Always On,AlwaysOn,,,,479,0.479
3/28/2020 2:00,c4efa971,Fridge,Fridge,,,,112.914,0.113
3/28/2020 2:00,solar,Solar Production,Solar,,,,4.167,0.004
3/28/2020 2:00,63b2178f,Furnace1,Mystery Heat,,,,35.223,0.035
3/28/2020 2:00,77639ae9,Portable Heater,Space Heater,,,,78.829,0.079
3/28/2020 3:00,mains,Total Usage,,,,,1378.584,1.379
3/28/2020 3:00,always_on,Always On,AlwaysOn,,,,477.533,0.478
3/28/2020 3:00,c4efa971,Fridge,Fridge,,,,27.281,0.027
3/28/2020 3:00,cfd74978,Furnace,Furnace,,,,390.367,0.39
3/28/2020 3:00,solar,Solar Production,Solar,,,,4.911,0.005
3/28/2020 3:00,2dfc2a5e,Pump,Pump,,,,1.283,0.001
3/28/2020 3:00,63b2178f,Furnace1,Mystery Heat,,,,67.788,0.068
3/28/2020 3:00,77639ae9,Portable Heater,Space Heater,,,,62.048,0.062
3/28/2020 4:00,mains,Total Usage,,,,,1307.622,1.308
3/28/2020 4:00,always_on,Always On,AlwaysOn,,,,477.316,0.477
3/28/2020 4:00,c4efa971,Fridge,Fridge,,,,75.412,0.075
3/28/2020 4:00,cfd74978,Furnace,Furnace,,,,186.066,0.186
3/28/2020 4:00,solar,Solar Production,Solar,,,,4.544,0.005
3/28/2020 4:00,63b2178f,Furnace1,Mystery Heat,,,,32.439,0.032
3/28/2020 4:00,77639ae9,Portable Heater,Space Heater,,,,74.75,0.075
3/28/2020 5:00,mains,Total Usage,,,,,1438.748,1.439
3/28/2020 5:00,always_on,Always On,AlwaysOn,,,,478,0.478
3/28/2020 5:00,c4efa971,Fridge,Fridge,,,,2.098,0.002
3/28/2020 5:00,cfd74978,Furnace,Furnace,,,,308.772,0.309
3/28/2020 5:00,solar,Solar Production,Solar,,,,4.83,0.005
3/28/2020 5:00,2dfc2a5e,Pump,Pump,,,,1.283,0.001
3/28/2020 5:00,63b2178f,Furnace1,Mystery Heat,,,,54.926,0.055
3/28/2020 5:00,77639ae9,Portable Heater,Space Heater,,,,79.887,0.08
3/28/2020 6:00,mains,Total Usage,,,,,1337.081,1.337
3/28/2020 6:00,always_on,Always On,AlwaysOn,,,,475.35,0.475
3/28/2020 6:00,c4efa971,Fridge,Fridge,,,,0.294,0
3/28/2020 6:00,cfd74978,Furnace,Furnace,,,,355.709,0.356
3/28/2020 6:00,solar,Solar Production,Solar,,,,4.965,0.005
3/28/2020 6:00,63b2178f,Furnace1,Mystery Heat,,,,62.427,0.062
3/28/2020 6:00,77639ae9,Portable Heater,Space Heater,,,,61.053,0.061
3/28/2020 7:00,mains,Total Usage,,,,,1592.713,1.593
3/28/2020 7:00,always_on,Always On,AlwaysOn,,,,478.8,0.479
3/28/2020 7:00,cfd74978,Furnace,Furnace,,,,520.29,0.52
3/28/2020 7:00,solar,Solar Production,Solar,,,,5.344,0.005
3/28/2020 7:00,2dfc2a5e,Pump,Pump,,,,1.283,0.001
3/28/2020 7:00,63b2178f,Furnace1,Mystery Heat,,,,88.732,0.089
3/28/2020 7:00,77639ae9,Portable Heater,Space Heater,,,,50.227,0.05
3/28/2020 8:00,mains,Total Usage,,,,,1554.013,1.554
3/28/2020 8:00,always_on,Always On,AlwaysOn,,,,479,0.479
3/28/2020 8:00,cfd74978,Furnace,Furnace,,,,519.753,0.52
3/28/2020 8:00,solar,Solar Production,Solar,,,,6.644,0.007
3/28/2020 8:00,63b2178f,Furnace1,Mystery Heat,,,,85.776,0.086
3/28/2020 8:00,77639ae9,Portable Heater,Space Heater,,,,15.744,0.016
3/28/2020 9:00,mains,Total Usage,,,,,1502.654,1.503
3/28/2020 9:00,always_on,Always On,AlwaysOn,,,,479,0.479
3/28/2020 9:00,c4efa971,Fridge,Fridge,,,,109.724,0.11
3/28/2020 9:00,cfd74978,Furnace,Furnace,,,,490.615,0.491
3/28/2020 9:00,solar,Solar Production,Solar,,,,-0.043,0
3/28/2020 9:00,2dfc2a5e,Pump,Pump,,,,1.47,0.001
3/28/2020 9:00,63b2178f,Furnace1,Mystery Heat,,,,83.932,0.084
3/28/2020 9:00,77639ae9,Portable Heater,Space Heater,,,,4.695,0.005
3/28/2020 10:00,a69d3ea2,Microwave,Microwave,,,,30.879,0.031
3/28/2020 10:00,mains,Total Usage,,,,,1196.877,1.197
3/28/2020 10:00,always_on,Always On,AlwaysOn,,,,479,0.479
3/28/2020 10:00,25c55a21,Dishwasher,Dishwasher,,,,329.944,0.33
3/28/2020 10:00,solar,Solar Production,Solar,,,,-20.02,-0.02
3/28/2020 10:00,77639ae9,Portable Heater,Space Heater,,,,7.948,0.008
3/28/2020 11:00,mains,Total Usage,,,,,1457.185,1.457
3/28/2020 11:00,always_on,Always On,AlwaysOn,,,,479,0.479
3/28/2020 11:00,c4efa971,Fridge,Fridge,,,,118.937,0.119
3/28/2020 11:00,25c55a21,Dishwasher,Dishwasher,,,,629.904,0.63
3/28/2020 11:00,solar,Solar Production,Solar,,,,-39.745,-0.04
3/28/2020 11:00,2dfc2a5e,Pump,Pump,,,,1.47,0.001
3/28/2020 12:00,mains,Total Usage,,,,,671.813,0.672
3/28/2020 12:00,always_on,Always On,AlwaysOn,,,,479,0.479
3/28/2020 12:00,c4efa971,Fridge,Fridge,,,,102.831,0.103
3/28/2020 12:00,solar,Solar Production,Solar,,,,-121.973,-0.122
3/28/2020 13:00,mains,Total Usage,,,,,751.134,0.751
3/28/2020 13:00,always_on,Always On,AlwaysOn,,,,479,0.479
3/28/2020 13:00,c4efa971,Fridge,Fridge,,,,66.933,0.067
3/28/2020 13:00,25c55a21,Dishwasher,Dishwasher,,,,30.482,0.03
3/28/2020 13:00,solar,Solar Production,Solar,,,,-612.337,-0.612
3/28/2020 14:00,mains,Total Usage,,,,,955.253,0.955
3/28/2020 14:00,always_on,Always On,AlwaysOn,,,,479.966,0.48
3/28/2020 14:00,c4efa971,Fridge,Fridge,,,,52.465,0.052
3/28/2020 14:00,solar,Solar Production,Solar,,,,-2298.734,-2.299
3/28/2020 14:00,2dfc2a5e,Pump,Pump,,,,1.283,0.001
3/28/2020 15:00,mains,Total Usage,,,,,1000.918,1.001
3/28/2020 15:00,always_on,Always On,AlwaysOn,,,,481.816,0.482
3/28/2020 15:00,c4efa971,Fridge,Fridge,,,,10.837,0.011
3/28/2020 15:00,solar,Solar Production,Solar,,,,-1844.874,-1.845
3/28/2020 15:00,63b2178f,Furnace1,Mystery Heat,,,,19.972,0.02
3/28/2020 16:00,bb65939b,Oven Range,Oven,,,,707.388,0.707
3/28/2020 16:00,mains,Total Usage,,,,,2570.592,2.571
3/28/2020 16:00,always_on,Always On,AlwaysOn,,,,482,0.482
3/28/2020 16:00,c4efa971,Fridge,Fridge,,,,19.915,0.02
3/28/2020 16:00,cfd74978,Furnace,Furnace,,,,4.992,0.005
3/28/2020 16:00,solar,Solar Production,Solar,,,,-1154.002,-1.154
3/28/2020 16:00,62987bff,Dryer,Dryer,,,,14.996,0.015
3/28/2020 16:00,63b2178f,Furnace1,Mystery Heat,,,,43.265,0.043
3/28/2020 17:00,a69d3ea2,Microwave,Microwave,,,,66.344,0.066
3/28/2020 17:00,bb65939b,Oven Range,Oven,,,,93.429,0.093
3/28/2020 17:00,6ce5fddc,Pressure cooker ,Other Appliance,,,,282.457,0.282
3/28/2020 17:00,mains,Total Usage,,,,,2044.442,2.044
3/28/2020 17:00,always_on,Always On,AlwaysOn,,,,482,0.482
3/28/2020 17:00,c4efa971,Fridge,Fridge,,,,29.011,0.029
3/28/2020 17:00,cfd74978,Furnace,Furnace,,,,83.198,0.083
3/28/2020 17:00,solar,Solar Production,Solar,,,,-586.598,-0.587
3/28/2020 17:00,62987bff,Dryer,Dryer,,,,31.487,0.031
3/28/2020 17:00,63b2178f,Furnace1,Mystery Heat,,,,13.718,0.014
3/28/2020 18:00,a69d3ea2,Microwave,Microwave,,,,16.215,0.016
3/28/2020 18:00,bb65939b,Oven Range,Oven,,,,7.679,0.008
3/28/2020 18:00,mains,Total Usage,,,,,940.271,0.94
3/28/2020 18:00,always_on,Always On,AlwaysOn,,,,482,0.482
3/28/2020 18:00,c4efa971,Fridge,Fridge,,,,88.75,0.089
3/28/2020 18:00,cfd74978,Furnace,Furnace,,,,4.585,0.005
3/28/2020 18:00,solar,Solar Production,Solar,,,,-76.496,-0.076
3/28/2020 18:00,2dfc2a5e,Pump,Pump,,,,1.47,0.001
3/28/2020 19:00,mains,Total Usage,,,,,1188.215,1.188
3/28/2020 19:00,always_on,Always On,AlwaysOn,,,,482,0.482
3/28/2020 19:00,c4efa971,Fridge,Fridge,,,,6.724,0.007
3/28/2020 19:00,solar,Solar Production,Solar,,,,6.073,0.006
3/28/2020 19:00,63b2178f,Furnace1,Mystery Heat,,,,47.379,0.047
3/28/2020 20:00,mains,Total Usage,,,,,1011.703,1.012
3/28/2020 20:00,always_on,Always On,AlwaysOn,,,,482,0.482
3/28/2020 20:00,c4efa971,Fridge,Fridge,,,,106.189,0.106
3/28/2020 20:00,cfd74978,Furnace,Furnace,,,,153.607,0.154
3/28/2020 20:00,solar,Solar Production,Solar,,,,2.913,0.003
3/28/2020 20:00,2dfc2a5e,Pump,Pump,,,,1.47,0.001
3/28/2020 20:00,63b2178f,Furnace1,Mystery Heat,,,,27.453,0.027
3/28/2020 21:00,mains,Total Usage,,,,,750.922,0.751
3/28/2020 21:00,always_on,Always On,AlwaysOn,,,,482,0.482
3/28/2020 21:00,solar,Solar Production,Solar,,,,1.424,0.001
3/28/2020 22:00,mains,Total Usage,,,,,1013.288,1.013
3/28/2020 22:00,always_on,Always On,AlwaysOn,,,,482,0.482
3/28/2020 22:00,c4efa971,Fridge,Fridge,,,,41.918,0.042
3/28/2020 22:00,solar,Solar Production,Solar,,,,2.84,0.003
3/28/2020 23:00,mains,Total Usage,,,,,1491.947,1.492
3/28/2020 23:00,always_on,Always On,AlwaysOn,,,,482,0.482
3/28/2020 23:00,solar,Solar Production,Solar,,,,4.712,0.005
3/28/2020 23:00,2dfc2a5e,Pump,Pump,,,,1.283,0.001
3/28/2020 23:00,63b2178f,Furnace1,Mystery Heat,,,,29.136,0.029
3/29/2020 0:00,mains,Total Usage,,,,,1453.641,1.454
3/29/2020 0:00,always_on,Always On,AlwaysOn,,,,482,0.482
3/29/2020 0:00,c4efa971,Fridge,Fridge,,,,110.165,0.11
3/29/2020 0:00,cfd74978,Furnace,Furnace,,,,237.923,0.238
3/29/2020 0:00,solar,Solar Production,Solar,,,,4.593,0.005
3/29/2020 0:00,63b2178f,Furnace1,Mystery Heat,,,,86.004,0.086
3/29/2020 1:00,mains,Total Usage,,,,,1098.303,1.098
3/29/2020 1:00,always_on,Always On,AlwaysOn,,,,482,0.482
3/29/2020 1:00,cfd74978,Furnace,Furnace,,,,154.9,0.155
3/29/2020 1:00,solar,Solar Production,Solar,,,,3.641,0.004
3/29/2020 1:00,2dfc2a5e,Pump,Pump,,,,1.283,0.001
3/29/2020 1:00,63b2178f,Furnace1,Mystery Heat,,,,27.411,0.027
3/29/2020 1:00,77639ae9,Portable Heater,Space Heater,,,,27.61,0.028
3/29/2020 2:00,mains,Total Usage,,,,,983.644,0.984
3/29/2020 2:00,always_on,Always On,AlwaysOn,,,,482,0.482
3/29/2020 2:00,c4efa971,Fridge,Fridge,,,,84.289,0.084
3/29/2020 2:00,solar,Solar Production,Solar,,,,3.2,0.003
3/29/2020 2:00,77639ae9,Portable Heater,Space Heater,,,,36.969,0.037
3/29/2020 3:00,mains,Total Usage,,,,,1452.976,1.453
3/29/2020 3:00,always_on,Always On,AlwaysOn,,,,483.966,0.484
3/29/2020 3:00,c4efa971,Fridge,Fridge,,,,2.098,0.002
3/29/2020 3:00,cfd74978,Furnace,Furnace,,,,469.122,0.469
3/29/2020 3:00,solar,Solar Production,Solar,,,,4.991,0.005
3/29/2020 3:00,2dfc2a5e,Pump,Pump,,,,1.47,0.001
3/29/2020 3:00,63b2178f,Furnace1,Mystery Heat,,,,80.483,0.08
3/29/2020 3:00,77639ae9,Portable Heater,Space Heater,,,,31.623,0.032
3/29/2020 4:00,mains,Total Usage,,,,,941.905,0.942
3/29/2020 4:00,always_on,Always On,AlwaysOn,,,,484,0.484
3/29/2020 4:00,c4efa971,Fridge,Fridge,,,,33.733,0.034
3/29/2020 4:00,solar,Solar Production,Solar,,,,3.098,0.003
3/29/2020 4:00,77639ae9,Portable Heater,Space Heater,,,,27.02,0.027
3/29/2020 5:00,mains,Total Usage,,,,,1333.739,1.334
3/29/2020 5:00,always_on,Always On,AlwaysOn,,,,488.416,0.488
3/29/2020 5:00,cfd74978,Furnace,Furnace,,,,379.935,0.38
3/29/2020 5:00,solar,Solar Production,Solar,,,,4.526,0.005
3/29/2020 5:00,63b2178f,Furnace1,Mystery Heat,,,,66.417,0.066
3/29/2020 5:00,77639ae9,Portable Heater,Space Heater,,,,26.505,0.027
3/29/2020 6:00,mains,Total Usage,,,,,1497.94,1.498
3/29/2020 6:00,always_on,Always On,AlwaysOn,,,,483.616,0.484
3/29/2020 6:00,c4efa971,Fridge,Fridge,,,,0.294,0
3/29/2020 6:00,cfd74978,Furnace,Furnace,,,,580.553,0.581
3/29/2020 6:00,solar,Solar Production,Solar,,,,-9.582,-0.01
3/29/2020 6:00,2dfc2a5e,Pump,Pump,,,,1.47,0.001
3/29/2020 6:00,63b2178f,Furnace1,Mystery Heat,,,,98.31,0.098
3/29/2020 6:00,77639ae9,Portable Heater,Space Heater,,,,31.614,0.032
3/29/2020 7:00,mains,Total Usage,,,,,1212.339,1.212
3/29/2020 7:00,always_on,Always On,AlwaysOn,,,,480.716,0.481
3/29/2020 7:00,cfd74978,Furnace,Furnace,,,,443.8,0.444
3/29/2020 7:00,solar,Solar Production,Solar,,,,-667.07,-0.667
3/29/2020 7:00,63b2178f,Furnace1,Mystery Heat,,,,73.641,0.074
3/29/2020 7:00,77639ae9,Portable Heater,Space Heater,,,,10.321,0.01
3/29/2020 8:00,mains,Total Usage,,,,,1091.278,1.091
3/29/2020 8:00,always_on,Always On,AlwaysOn,,,,479,0.479
3/29/2020 8:00,cfd74978,Furnace,Furnace,,,,274.003,0.274
3/29/2020 8:00,solar,Solar Production,Solar,,,,-1191.899,-1.192
3/29/2020 8:00,2dfc2a5e,Pump,Pump,,,,1.47,0.001
3/29/2020 8:00,63b2178f,Furnace1,Mystery Heat,,,,46.568,0.047
3/29/2020 8:00,77639ae9,Portable Heater,Space Heater,,,,1.147,0.001
3/29/2020 9:00,a69d3ea2,Microwave,Microwave,,,,19.321,0.019
3/29/2020 9:00,mains,Total Usage,,,,,1516.781,1.517
3/29/2020 9:00,always_on,Always On,AlwaysOn,,,,479,0.479
3/29/2020 9:00,c4efa971,Fridge,Fridge,,,,67.731,0.068
3/29/2020 9:00,cfd74978,Furnace,Furnace,,,,164.082,0.164
3/29/2020 9:00,25c55a21,Dishwasher,Dishwasher,,,,449.183,0.449
3/29/2020 9:00,solar,Solar Production,Solar,,,,-2343.245,-2.343
3/29/2020 9:00,63b2178f,Furnace1,Mystery Heat,,,,29.115,0.029
3/29/2020 9:00,77639ae9,Portable Heater,Space Heater,,,,9.2,0.009
3/29/2020 10:00,a69d3ea2,Microwave,Microwave,,,,19.321,0.019
3/29/2020 10:00,6ce5fddc,Pressure cooker ,Other Appliance,,,,27.226,0.027
3/29/2020 10:00,mains,Total Usage,,,,,2572.786,2.573
3/29/2020 10:00,always_on,Always On,AlwaysOn,,,,479,0.479
3/29/2020 10:00,25c55a21,Dishwasher,Dishwasher,,,,519.681,0.52
3/29/2020 10:00,solar,Solar Production,Solar,,,,-4080.595,-4.081
3/29/2020 10:00,62987bff,Dryer,Dryer,,,,1085.562,1.086
3/29/2020 11:00,mains,Total Usage,,,,,1140.476,1.14
3/29/2020 11:00,always_on,Always On,AlwaysOn,,,,484.316,0.484
3/29/2020 11:00,c4efa971,Fridge,Fridge,,,,65.653,0.066
3/29/2020 11:00,25c55a21,Dishwasher,Dishwasher,,,,95.492,0.095
3/29/2020 11:00,solar,Solar Production,Solar,,,,-5084.699,-5.085
3/29/2020 11:00,62987bff,Dryer,Dryer,,,,2.189,0.002
3/29/2020 11:00,2dfc2a5e,Pump,Pump,,,,1.283,0.001
3/29/2020 11:00,63b2178f,Furnace1,Mystery Heat,,,,28.408,0.028
3/29/2020 12:00,mains,Total Usage,,,,,2830.963,2.831
3/29/2020 12:00,always_on,Always On,AlwaysOn,,,,490,0.49
3/29/2020 12:00,c4efa971,Fridge,Fridge,,,,7.89,0.008
3/29/2020 12:00,cfd74978,Furnace,Furnace,,,,283.807,0.284
3/29/2020 12:00,solar,Solar Production,Solar,,,,-5029.391,-5.029
3/29/2020 12:00,c947eccb,Motor 1,Mystery Motor,,,,185.945,0.186
3/29/2020 13:00,a69d3ea2,Microwave,Microwave,,,,60.125,0.06
3/29/2020 13:00,mains,Total Usage,,,,,3013.058,3.013
3/29/2020 13:00,always_on,Always On,AlwaysOn,,,,490,0.49
3/29/2020 13:00,c4efa971,Fridge,Fridge,,,,48.025,0.048
3/29/2020 13:00,cfd74978,Furnace,Furnace,,,,144.813,0.145
3/29/2020 13:00,25c55a21,Dishwasher,Dishwasher,,,,163.742,0.164
3/29/2020 13:00,solar,Solar Production,Solar,,,,-5798.63,-5.799
3/29/2020 13:00,e5c541e5,Dryer - Small,Mystery Heat,,,,145.128,0.145
3/29/2020 13:00,62987bff,Dryer,Dryer,,,,255.878,0.256
3/29/2020 13:00,c947eccb,Motor 1,Mystery Motor,,,,130.141,0.13
3/29/2020 13:00,2dfc2a5e,Pump,Pump,,,,1.47,0.001
3/29/2020 13:00,63b2178f,Furnace1,Mystery Heat,,,,25.811,0.026
3/29/2020 14:00,mains,Total Usage,,,,,2128.61,2.129
3/29/2020 14:00,always_on,Always On,AlwaysOn,,,,490,0.49
3/29/2020 14:00,solar,Solar Production,Solar,,,,-5720.328,-5.72
3/29/2020 14:00,e5c541e5,Dryer - Small,Mystery Heat,,,,159.799,0.16
3/29/2020 14:00,62987bff,Dryer,Dryer,,,,151.269,0.151
3/29/2020 14:00,c947eccb,Motor 1,Mystery Motor,,,,144.586,0.145
3/29/2020 15:00,mains,Total Usage,,,,,1199.408,1.199
3/29/2020 15:00,always_on,Always On,AlwaysOn,,,,490,0.49
3/29/2020 15:00,solar,Solar Production,Solar,,,,-4766.877,-4.767
3/29/2020 15:00,c947eccb,Motor 1,Mystery Motor,,,,52.896,0.053
3/29/2020 16:00,mains,Total Usage,,,,,980.138,0.98
3/29/2020 16:00,always_on,Always On,AlwaysOn,,,,490,0.49
3/29/2020 16:00,solar,Solar Production,Solar,,,,-1648.728,-1.649
3/29/2020 16:00,c947eccb,Motor 1,Mystery Motor,,,,46.977,0.047
3/29/2020 17:00,mains,Total Usage,,,,,804.135,0.804
3/29/2020 17:00,always_on,Always On,AlwaysOn,,,,490,0.49
3/29/2020 17:00,c4efa971,Fridge,Fridge,,,,27.626,0.028
3/29/2020 17:00,solar,Solar Production,Solar,,,,-526.221,-0.526
3/29/2020 18:00,mains,Total Usage,,,,,1136.151,1.136
3/29/2020 18:00,always_on,Always On,AlwaysOn,,,,490,0.49
3/29/2020 18:00,c4efa971,Fridge,Fridge,,,,107.637,0.108
3/29/2020 18:00,solar,Solar Production,Solar,,,,-246.988,-0.247
3/29/2020 18:00,2dfc2a5e,Pump,Pump,,,,1.47,0.001
3/29/2020 18:00,63b2178f,Furnace1,Mystery Heat,,,,32.834,0.033
3/29/2020 19:00,mains,Total Usage,,,,,1227.274,1.227
3/29/2020 19:00,always_on,Always On,AlwaysOn,,,,490,0.49
3/29/2020 19:00,cfd74978,Furnace,Furnace,,,,165.246,0.165
3/29/2020 19:00,solar,Solar Production,Solar,,,,1.401,0.001
3/29/2020 19:00,63b2178f,Furnace1,Mystery Heat,,,,54.422,0.054
3/29/2020 20:00,mains,Total Usage,,,,,928.104,0.928
3/29/2020 20:00,always_on,Always On,AlwaysOn,,,,490,0.49
3/29/2020 20:00,c4efa971,Fridge,Fridge,,,,105.443,0.105
3/29/2020 20:00,solar,Solar Production,Solar,,,,1.942,0.002
3/29/2020 21:00,mains,Total Usage,,,,,882.757,0.883
3/29/2020 21:00,always_on,Always On,AlwaysOn,,,,490,0.49
3/29/2020 21:00,solar,Solar Production,Solar,,,,1.918,0.002
3/29/2020 21:00,2dfc2a5e,Pump,Pump,,,,1.47,0.001
3/29/2020 22:00,mains,Total Usage,,,,,964.075,0.964
3/29/2020 22:00,always_on,Always On,AlwaysOn,,,,490,0.49
3/29/2020 22:00,c4efa971,Fridge,Fridge,,,,52.705,0.053
3/29/2020 22:00,solar,Solar Production,Solar,,,,2.271,0.002
3/29/2020 23:00,mains,Total Usage,,,,,872.399,0.872
3/29/2020 23:00,always_on,Always On,AlwaysOn,,,,490,0.49
3/29/2020 23:00,solar,Solar Production,Solar,,,,2.255,0.002
3/29/2020 23:00,2dfc2a5e,Pump,Pump,,,,1.47,0.001
3/29/2020 23:00,77639ae9,Portable Heater,Space Heater,,,,0.45,0
3/30/2020 0:00,mains,Total Usage,,,,,1378.592,1.379
3/30/2020 0:00,always_on,Always On,AlwaysOn,,,,490,0.49
3/30/2020 0:00,c4efa971,Fridge,Fridge,,,,82.736,0.083
3/30/2020 0:00,solar,Solar Production,Solar,,,,4.068,0.004
3/30/2020 0:00,77639ae9,Portable Heater,Space Heater,,,,69.528,0.07
3/30/2020 1:00,mains,Total Usage,,,,,1079.112,1.079
3/30/2020 1:00,always_on,Always On,AlwaysOn,,,,490,0.49
3/30/2020 1:00,c4efa971,Fridge,Fridge,,,,26.169,0.026
3/30/2020 1:00,solar,Solar Production,Solar,,,,3.558,0.004
3/30/2020 1:00,2dfc2a5e,Pump,Pump,,,,1.283,0.001
3/30/2020 1:00,77639ae9,Portable Heater,Space Heater,,,,78.391,0.078
3/30/2020 2:00,mains,Total Usage,,,,,1227.766,1.228
3/30/2020 2:00,always_on,Always On,AlwaysOn,,,,490,0.49
3/30/2020 2:00,c4efa971,Fridge,Fridge,,,,19.735,0.02
3/30/2020 2:00,solar,Solar Production,Solar,,,,4.089,0.004
3/30/2020 2:00,63b2178f,Furnace1,Mystery Heat,,,,40.356,0.04
3/30/2020 2:00,77639ae9,Portable Heater,Space Heater,,,,44.921,0.045
3/30/2020 3:00,mains,Total Usage,,,,,1130.145,1.13
3/30/2020 3:00,always_on,Always On,AlwaysOn,,,,490.816,0.491
3/30/2020 3:00,cfd74978,Furnace,Furnace,,,,134.338,0.134
3/30/2020 3:00,solar,Solar Production,Solar,,,,3.658,0.004
3/30/2020 3:00,63b2178f,Furnace1,Mystery Heat,,,,24.128,0.024
3/30/2020 3:00,77639ae9,Portable Heater,Space Heater,,,,66.936,0.067
3/30/2020 4:00,mains,Total Usage,,,,,1027.546,1.028
3/30/2020 4:00,always_on,Always On,AlwaysOn,,,,490.516,0.491
3/30/2020 4:00,cfd74978,Furnace,Furnace,,,,50.18,0.05
3/30/2020 4:00,solar,Solar Production,Solar,,,,3.251,0.003
3/30/2020 4:00,2dfc2a5e,Pump,Pump,,,,1.47,0.001
3/30/2020 4:00,63b2178f,Furnace1,Mystery Heat,,,,10.851,0.011
3/30/2020 4:00,77639ae9,Portable Heater,Space Heater,,,,83.9,0.084
